codigo_indicador,codigo_pais,codigo_area,tipo_incidencia,descripcion,accion_aplicada,estado
POB_URB,SMR,EUR,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,SRB,EUR,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,SVK,EUR,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,SVN,EUR,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,ESP,EUR,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,SJM,EUR,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
POB_URB,SWE,EUR,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,CHE,EUR,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,UKR,EUR,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,MKD,EUR,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,GBR,EUR,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,GGY,EUR,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
POB_URB,JEY,EUR,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
POB_URB,IMN,EUR,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,XKX,EUR,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,BHR,MDE,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,PSE,MDE,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,IRN,MDE,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,IRQ,MDE,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,ISR,MDE,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,JOR,MDE,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,KWT,MDE,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,LBN,MDE,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,OMN,MDE,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,QAT,MDE,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,SAU,MDE,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,SYR,MDE,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,ARE,MDE,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,TUR,MDE,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,YEM,MDE,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,ATG,NAC,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,BHS,NAC,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,BRB,NAC,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,BMU,NAC,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,BLZ,NAC,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,VGB,NAC,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,CAN,NAC,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,CYM,NAC,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,CRI,NAC,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,CUB,NAC,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,DMA,NAC,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,DOM,NAC,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,SLV,NAC,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,GRL,NAC,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,GRD,NAC,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,GLP,NAC,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
POB_URB,GTM,NAC,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,HTI,NAC,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,HND,NAC,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,JAM,NAC,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,MTQ,NAC,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
POB_URB,MEX,NAC,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,MSR,NAC,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
POB_URB,CUW,NAC,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,ABW,NAC,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,SXM,NAC,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,BES,NAC,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
POB_URB,NIC,NAC,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,PAN,NAC,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,PRI,NAC,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,BLM,NAC,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
POB_URB,KNA,NAC,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,AIA,NAC,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
POB_URB,LCA,NAC,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,MAF,NAC,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,SPM,NAC,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
POB_URB,VCT,NAC,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,TTO,NAC,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,TCA,NAC,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,USA,NAC,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,VIR,NAC,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,AZE,RUE,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,ARM,RUE,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,BLR,RUE,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,GEO,RUE,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,KAZ,RUE,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,KGZ,RUE,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,RUS,RUE,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,TJK,RUE,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,TKM,RUE,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,UZB,RUE,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,AFG,SAI,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,BGD,SAI,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,BTN,SAI,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,LKA,SAI,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,IND,SAI,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,MDV,SAI,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,NPL,SAI,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,PAK,SAI,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,ARG,SAM,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,BOL,SAM,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,BRA,SAM,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,CHL,SAM,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,COL,SAM,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,ECU,SAM,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,FLK,SAM,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
POB_URB,GUF,SAM,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
POB_URB,GUY,SAM,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,PRY,SAM,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,PER,SAM,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,SUR,SAM,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,URY,SAM,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_URB,VEN,SAM,DATO_NO_INCORPORADO,No existe serie nacional de poblacion urbana incorporada,Incorporado WB_WDI_SP.URB.TOTL.IN.ZS 2023.,RESUELTA
POB_EDAD,IOT,AFR,DATO_AUSENTE,Falta edad mediana nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
POB_EDAD,CXR,APC,DATO_AUSENTE,Falta edad mediana nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
POB_EDAD,CCK,APC,DATO_AUSENTE,Falta edad mediana nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
POB_EDAD,NFK,APC,DATO_AUSENTE,Falta edad mediana nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
POB_EDAD,PCN,APC,DATO_AUSENTE,Falta edad mediana nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
POB_EDAD,ALA,EUR,DATO_AUSENTE,Falta edad mediana nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
POB_EDAD,SJM,EUR,DATO_AUSENTE,Falta edad mediana nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
POB_EDAD,XKX,EUR,DATO_AUSENTE,Falta edad mediana nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_EV,IOT,AFR,DATO_AUSENTE,Falta esperanza de vida nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_EV,MYT,AFR,DATO_AUSENTE,Falta esperanza de vida nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_EV,REU,AFR,DATO_AUSENTE,Falta esperanza de vida nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_EV,SHN,AFR,DATO_AUSENTE,Falta esperanza de vida nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_EV,ESH,AFR,DATO_AUSENTE,Falta esperanza de vida nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_EV,TWN,APC,DATO_AUSENTE,Falta esperanza de vida nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_EV,CXR,APC,DATO_AUSENTE,Falta esperanza de vida nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_EV,CCK,APC,DATO_AUSENTE,Falta esperanza de vida nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_EV,COK,APC,DATO_AUSENTE,Falta esperanza de vida nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_EV,NIU,APC,DATO_AUSENTE,Falta esperanza de vida nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_EV,NFK,APC,DATO_AUSENTE,Falta esperanza de vida nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_EV,PCN,APC,DATO_AUSENTE,Falta esperanza de vida nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_EV,TKL,APC,DATO_AUSENTE,Falta esperanza de vida nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_EV,WLF,APC,DATO_AUSENTE,Falta esperanza de vida nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_EV,ALA,EUR,DATO_AUSENTE,Falta esperanza de vida nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_EV,VAT,EUR,DATO_AUSENTE,Falta esperanza de vida nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_EV,SJM,EUR,DATO_AUSENTE,Falta esperanza de vida nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_EV,GGY,EUR,DATO_AUSENTE,Falta esperanza de vida nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_EV,JEY,EUR,DATO_AUSENTE,Falta esperanza de vida nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_EV,XKX,EUR,DATO_AUSENTE,Falta poblacion nacional 2023,Incorporado WB_WDI 2023.,RESUELTA
HUM_EV,GLP,NAC,DATO_AUSENTE,Falta esperanza de vida nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_EV,MTQ,NAC,DATO_AUSENTE,Falta esperanza de vida nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_EV,MSR,NAC,DATO_AUSENTE,Falta esperanza de vida nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_EV,BES,NAC,DATO_AUSENTE,Falta esperanza de vida nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_EV,BLM,NAC,DATO_AUSENTE,Falta esperanza de vida nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_EV,AIA,NAC,DATO_AUSENTE,Falta esperanza de vida nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_EV,SPM,NAC,DATO_AUSENTE,Falta esperanza de vida nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_EV,FLK,SAM,DATO_AUSENTE,Falta esperanza de vida nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_EV,GUF,SAM,DATO_AUSENTE,Falta esperanza de vida nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
ECO_PC,IOT,AFR,DATO_AUSENTE,Falta PIB nominal nacional 2024,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
ECO_PC,MYT,AFR,DATO_AUSENTE,Falta PIB nominal nacional 2024,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
ECO_PC,ERI,AFR,DATO_AUSENTE,Falta PIB nominal nacional 2024,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
ECO_PC,REU,AFR,DATO_AUSENTE,Falta PIB nominal nacional 2024,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
ECO_PC,SHN,AFR,DATO_AUSENTE,Falta PIB nominal nacional 2024,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
ECO_PC,SSD,AFR,DATO_AUSENTE,Falta PIB nominal nacional 2024,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
ECO_PC,ESH,AFR,DATO_AUSENTE,Falta PIB nominal nacional 2024,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
ECO_PC,ASM,APC,DATO_AUSENTE,Falta PIB nominal nacional 2024,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
ECO_PC,TWN,APC,DATO_AUSENTE,Falta PIB nominal nacional 2024,Incorporado TW_DGBAS_YEARBOOK 2024.,RESUELTA
ECO_PC,CXR,APC,DATO_AUSENTE,Falta PIB nominal nacional 2024,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
